symbol,id
MGX,21490
MHI,21194
MIN,30790
MINIFTY,21196
MKOSPI2,26391
MMFIN,23993
MNTPX,21585
MOTHERSON,23994
MPL,24034
MQG,21180
MRPL,25037
MTS,21464
MTW,31051
MUTHOOTFIN,25036
MYR,21169
NAB,21187
NAM-INDIA,30759
NAVA,21411
NAVINFLUOR,30760
NBCC,25035
NEC,25780
NESTLEIND,25033
NEY,20628
NIFTY,20593
NIFTYFINSERVICE,31073
NIFTYM50,20626
NIFTYMIDCAP50,30761
NKY,20590
NKYM,32150
NST,30791
NUF,21381
NWS,23997
NXT,30792
OBEROIRLTY,30798
ORG,21165
ORI,21119
OSWALGREEN,21436
PAG,24237
PBH,30793
PCJL,24632
PEL,25024
PERSISTENT,30799
PFIZER,30800
PIDI,24255
PIIND,30801
PLS,31730
POLYCAB,30802
PRSMJOHNSN,21422
PVR,25021
QAN,21117
QBE,21171
RAIN,30803
RAMCOCEM,25034
RBLBANK,25138
REPCOHOME,25133
RHC,23999
RIO,21118
RMD,21379
RNPJ,21597
RRL,23106
S32,24233
SBICARD,30804
SBILIFE,26178
SCG,24000
SDF,30794
SEK,21465
SGM,21848
SGP,20596
SGR,22056
SHL,21163
SIG,21466
SPK,21191
STO,21152
STW,21580
SUN,21150
SVW,21284
SWM,21380
SYNGENE,30805
TAH,21124
TATACONS,20708
TCL,21188
TELX,24633
TLC,31731
TLS,20629
TORNTPHARM,24599
TPG,30795
TPX,20589
TPXC30,21591
TREIT,21587
TRENT,30806
TSEBK,21593
TSEEA,21592
TV18BRDCST,21443
TWE,22293
TWSE,20511
UBL,23995
UJJIVAN,25023
VEDL,20863
VGUARD,25022
VUK,24936
WBC,21154
WDS,21158
WES,21123
WHC,31732
WHIRLPOOL,30807
WHS,21184
WOR,21151
WOW,21144
WPL,24043
WTC,26002
XFL,21581
XRO,30796
ZIP,30797
ZYDUSLIF,24416
0000,15713
AAV,20449
ABX,15717
AC,24071
ACB,25232
ACB.WT.U,27281
ACB.WT.V,27282
ACO.X,23368
ACQ,23893
AD.UN,24687
AEM,15721
AEZS,15720
AFN,24661
AGF.B,16783
AGI,24319
AGMR,31008
AGMR.WT,31009
AIF,24980
AIM,18750
ALA,21528
ALS,19235
ALV,23459
AME,19234
AP.UN,23158
AQN,22059
AR,22110
ARE,20079
ARIS,26490
ARIS.WT,30832
ARX,20192
ASR,21505
ASTL,31764
ATD,16789
ATH,21289
ATRL,16954
ATS,16788
ATZ,24878
AVL,21835
AX.UN,23119
AXU,21631
BAM,31863
BB,15791
BBD.B,15727
BBU.UN,24735
BBUC,30836
BC.U,29078
BC.WT.U,26935
BCE,15729
BDGI,23668
BDI,23120
BEI.UN,23227
BEP.UN,23228
BEPC,26252
BHC,16808
BIP.UN,23154
BIPC,30099
BIR,20035
BITF,30986
BLDP,15733
BLX,24634
BMO,15734
BN,16799
BNP,16800
BNRE,29433
BNS,15736
BPYP.PR.A,29591
BTCC.B,26776
BTCQ,29046
BTCX.B,27643
BTE,16807
BTO,24787
BTR,31137
BYD,24662
CAE,15738
CAR.UN,21276
CAS,15739
CCA,16810
CCL.B,24663
CCO,15741
CDU,19233
CEU,22899
CF,22212
CFP,16815
CFX,22461
CG,20085
CGG,21242
CGL,20659
CGX,22213
CHE.UN,17716
CHP.UN,29554
CHR,21794
CIA,26777
CIGI,24229
CIX,16821
CJ,23983
CJR.B,16822
CJT,32266
CLS,15745
CM,15746
CNQ,15748
CNR,15749
CORV,21529
COW,20036
CP,15751
CPG,20422
CPX,20572
CR,20037
CRON,25537
CRR.UN,24664
CRT.UN,17786
CS,19237
CSH.UN,20573
CSU,24349
CSW.A,16812
CTC,19267
CTC.A,15752
CTS,27648
CU,16833
CVE,20537
CVE.WT,26621
CWB,16835
CWEB,25933
CWEB.WR,27283
CWEB.WS,26934
CYM,17656
D.UN,23123
DC.A,21530
DFY,30590
DII.B,30889
DIR.UN,24636
DML,19263
DND,26778
DOL,21291
DOO,24214
DPM,21671
DRM,23188
DRT,25538
DSG,15754
DXT,22710
EBIT,26848
ECN,24814
EDR,21788
EDV,24788
EFN,23128
EFR,27644
EFX,22025
EGLX,29464
EIF,32267
ELD,19058
ELF,17741
ELR,19230
ELVT,31881
ELVT.WT.A,31882
EMA,16848
EMP.A,23370
ENB,15757
ENGH,24385
EQX,26172
ERF,18887
ERO,26338
ESI,16851
ETHH.B,29145
ETHQ,29256
ETHR,29146
ETHX.B,29147
EXE,21275
FCR.UN,21531
FEC,30887
FFH,16853
FGAA.U,31024
FGAA.WT.U,31025
FIL,31237
FM,19059
FNV,20091
FOOD,26779
FR,21615
FRU,22258
FRX,17674
FSV,16857
FTS,16858
FTT,16859
FVI,19240
GAU,20663
GBU,17837
GCM.WT.B,27284
GEI,22259
GFL,26780
GIB.A,15760
GIL,19614
GLO,31979
GLXY,26781
GOOS,24981
GRT.UN,22714
GTE,20459
GWO,16869
H,24564
HBM,19060
HED,20427
HEU,20428
HFD,20296
HFU,20297
HGD,20298
HGU,20299
HITI,27569
HITI.WT,27285
HIX,21533
HMMJ,25234
HND,20575
HNU,20576
HOD,20300
HOG,30987
HOU,20301
HPR,24982
HR.UN,20577
HRX,17749
HUT,27645
HWX,29465
HXD,20116
HXQ,30988
HXT,21836
HXU,20117
HYG,17909
I,16983
IAG,16877
IE,16879
IFC,20302
IFP,24101
IGM,19061
IIP.UN,32268
ILLM,27642
IMG,17838
IMO,15765
INE,23107
ITH,19244
IVN,24964
JAG,26544
JE.H,21787
JEC,16930
JWEL,25235
K,15768
KAU,19245
KDK,31138
KEI,21950
KEL,23081
KEY,22196
KMP.UN,32269
KNT,26782
KRR,29077
KRR.WT,26933
KXS,24637
L,16891
LAAC,32284
LABS,25934
LAC,25236
LB,16892
LEV,29860
LIF,22962
LNF,17753
LNR,15769
LSPD,25742
LUG,26339
LUN,19072
MAG,21888
MAL,16896
MATR,22261
MDI,22008
MEG,21889
MFC,15773
MFI,16901
MG,15774
MIN,29042
MIN.WT,29038
MKO,27570
MKO.WT.A,27286
MRC,17736
MRE,22322
MRU,16906
MTL,16909
MTY,25652
MUX,24790
MX,16910
NA,15780
NAC.WT.U,27287
NCM,30818
NCU,29043
NCU.WT,29039
NCU.WT.A,29040
NCU.WT.B,30833
NDM,21837
NFI,24638
NG,20094
NGD,20505
NGT,25758
NHK.WT,31124
NIF.UN,31141
NPI,22214
NPK,31238
NTR,25280
NVA,20038
NVEI,26452
NVU.UN,24933
NWC,24290
NWH.UN,24792
NXE,27646
OBE,19006
ODV,31140
OGC,24793
OGI,25935
OLA,26340
ONEX,16919
OR,23670
OR.WT,27288
ORA,21673
OSK,24984
OTEX,16920
OVV,26064
PAAS,16922
PBH,24639
PD,20099
PET,32211
PEY,17661
PGM/H,30472
PIPE.WT,27289
PKI,22537
PMT,21634
PMZ.UN,30446
PONY,23669
POU,16929
POW,15789
PPL,21635
PRB,31136
PRMW,15728
PSI,22963
PSK,23895
PVF.UN,29075
PVF.WT,26936
PXT,22260
PYR,29466
QBR.B,22901
QEC,21237
QSR,24067
QTRH,15805
RBA,21236
RCG,21394
RCI.B,15790
REAL,25083
REI.UN,20578
ROOT,25541
RUS,20241
RVX,21293
RVX.WT.A,27290
RY,15792
S,16944
SAP,16945
SEA,21235
SEI,30814
SEI.WT,30816
SES,22323
SFC.WT,27291
SGQ,22010
SGY,22324
SHOP,24384
SIA,24640
SIL,26341
SIS,25441
SJ,24314
SLF,15793
SNS,19248
SOY,21955
SPB,20508
SRHI.WT,27292
SRU.UN,20574
SSL,23044
SSRM,19270
STLC,25542
STN,17762
SU,15795
SVI,31978
SVM,20102
SW,16959
T,15796
TA,15797
TCL.A,21535
TCN,23525
TCW,16963
TD,15798
TECH,29930
TECK.B,16964
TEST,19534
TFII,20510
TGOD,25743
TH,16967
TIH,16968
TIXT,30170
TKO,21239
TLG,30473
TLG.WT,30834
TLRY,29072
TMD,27573
TOI,26742
TOU,22064
TOY,25442
TPZ,30171
TRI,15800
TRO,22257
TRP,15801
TRQ,19062
TRX,21626
TSK,31135
TSU,25040
TTUT,24359
TVC,27572
TVE,30888
TX60,17777
TXBA,24358
TXG,24795
TXP,20098
U.UN,29558
UNS,16981
URC,29044
URC.WT,29041
VAB,24985
VET,21627
VFV,24986
VGCX,26344
VLNS.WT,26932
VMH.U,31142
VMH.WT.U,31148
VOYG,30172
VSB,24987
VSC,24988
VUN,24989
VWE.U,29322
WCN,20420
WCP,22262
WDO,26012
WED,16988
WEED,24990
WELL,26345
WFG,16989
WILD,24635
WJX,23230
WML,19231
WN,16991
WPK,17766
WPM,19066
WPRT,16992
WRG,23231
WSP,23043
WTE,22941
WUC,19250
X,19068
XBC,26783
XCB,20430
XDV,20242
XEG,17605
XFN,17617
XGD,17616
XIC,17590
XIN,17783
XIT,17606
XIU,17776
XMA,19271
XMD,17584
XRE,20243
XSB,20431
XSP,17660
XSU,22711
ZAC,31139
ZAG,25134
ZBK,26784
ZCM,25135
ZCN,21294
ZDM,24212
ZDV,24211
ZEA,25240
ZEB,22119
ZEO,24210
ZEQ,24209
ZFL,24208
ZHY,24207
ZIC,16993
ZIU,32430
ZLB,24216
ZLU,24215
ZPR,24217
ZQQ,24218
ZRE,24219
ZSP,24073
ZUB,24220
ZUE,24221
ZUH,24222
ZUQ,29468
ZUT,24223
ZZZ,24666
BTC,25189
XBTEUR,25190
ABCB4,31310
ABCB4-E,31800
ABEV3,31311
ABEV3-E,31801
AERI3,31313
AERI3-E,31803
AESB3,31314
AESB3-E,31804
ALOS3,31315
ALOS3-E,31805
ALPA4,31312
ALPA4-E,31802
ALUP11,31316
ALUP11-E,31806
AMAR3,31317
AMAR3-E,31807
AMBP3,31318
AMBP3-E,31808
AMER3,31319
AMER3-E,31809
ANIM3,31334
ANIM3-E,31519
ARML3,31335
ARML3-E,31520
ARZZ3,31336
ARZZ3-E,31521
ASAI3,31337
ASAI3-E,31522
AURE3,31338
AURE3-E,31523
AZUL4,31339
AZUL4-E,31524
B3SA3,31340
B3SA3-E,31525
BBAS3,31341
BBAS3-E,31526
BBDC3,31342
BBDC3-E,31527
BBDC4,31215
BBDC4-E,31528
BBSE3,31343
BBSE3-E,31529
BEEF3,31320
BEEF3-E,31530
BHIA3,31497
BHIA3-E,31691
BMGB4,31345
BMGB4-E,31532
BMOB3,31346
BMOB3-E,31533
BOVA11,31348
BOVA11-E,31535
BOVB11,31349
BOVB11-E,31536
BOVV11,31350
BOVV11-E,31537
BPAC11,31321
BPAC11-E,31538
BPAN4,31351
BPAN4-E,31539
BRAP4,31352
BRAP4-E,31540
BRAX11,31322
BRAX11-E,31541
BRFS3,31353
BRFS3-E,31542
BRKM5,31354
BRKM5-E,31543
BRSR6,31357
BRSR6-E,31546
CAML3,31362
CAML3-E,31547
CASH3,31363
CASH3-E,31548
CBAV3,31364
CBAV3-E,31549
CCRO3,31365
CCRO3-E,31550
CEAB3,31366
CEAB3-E,31551
CIEL3,31367
CIEL3-E,31552
CLSA3,31323
CLSA3-E,31553
CMIG3,31368
CMIG3-E,31554
CMIG4,31369
CMIG4-E,31555
CMIN3,31370
CMIN3-E,31556
COGN3,31371
COGN3-E,31557
CPFE3,31372
CPFE3-E,31558
CPLE6,31373
CPLE6-E,31559
CRFB3,31374
CRFB3-E,31560
CSAN3,31375
CSAN3-E,31561
CSMG3,31376
CSMG3-E,31562
CSNA3,31377
CSNA3-E,31563
CURY3,31378
CURY3-E,31564
CVCB3,31379
CVCB3-E,31565
CXSE3,31380
CXSE3-E,31566
CYRE3,31381
CYRE3-E,31567
DIRR3,31382
DIRR3-E,31568
DXCO3,31383
DXCO3-E,31569
ECOR3,31384
ECOR3-E,31570
EGIE3,31385
EGIE3-E,31571
ELET3,31386
ELET3-E,31572
ELET6,31387
ELET6-E,31573
EMBR3,31324
EMBR3-E,31574
ENAT3,31388
ENAT3-E,31575
ENEV3,31390
ENEV3-E,31577
ENGI11,31391
ENGI11-E,31578
ENJU3,31392
ENJU3-E,31579
EQTL3,31393
EQTL3-E,31580
ESPA3,31394
ESPA3-E,31581
EVEN3,31395
EVEN3-E,31582
EZTC3,31396
EZTC3-E,31583
FESA4,31397
FESA4-E,31584
FLRY3,31398
FLRY3-E,31585
GFSA3,31399
GFSA3-E,31586
GGBR4,31400
GGBR4-E,31587
GGPS3,31401
GGPS3-E,31588
GMAT3,31442
GMAT3-E,31589
GOAU4,31402
GOAU4-E,31590
GOLL4,31403
GOLL4-E,31591
GRND3,31404
GRND3-E,31592
GUAR3,31405
GUAR3-E,31593
HAPV3,31406
HAPV3-E,31594
HBOR3,31407
HBOR3-E,31595
HBSA3,31408
HBSA3-E,31596
HYPE3,31409
HYPE3-E,31597
IBOVE,25295
IFCM3,31410
IFCM3-E,31598
IGTI11,31411
IGTI11-E,31599
INTB3,31412
INTB3-E,31600
IRBR3,31413
IRBR3-E,31601
ITSA4,31414
ITSA4-E,31602
ITUB3,31415
ITUB3-E,31603
ITUB4,31325
ITUB4-E,31604
IVVB11,31416
IVVB11-E,31605
JBSS3,31326
JBSS3-E,31606
JHSF3,31417
JHSF3-E,31607
KLBN11,31419
KLBN11-E,31608
LAVV3,31421
LAVV3-E,31610
LEVE3,31422
LEVE3-E,31611
LIGT3,31423
LIGT3-E,31612
LJQQ3,31327
LJQQ3-E,31613
LOGG3,31424
LOGG3-E,31614
LOGN3,31425
LOGN3-E,31615
LREN3,31426
LREN3-E,31616
LWSA3,31427
LWSA3-E,31617
MATD3,31428
MATD3-E,31618
MDIA3,31429
MDIA3-E,31619
MEAL3,31430
MEAL3-E,31620
MGLU3,31432
MGLU3-E,31622
MILS3,31433
MILS3-E,31623
MLAS3,31434
MLAS3-E,31624
MOVI3,31436
MOVI3-E,31626
MRFG3,31437
MRFG3-E,31627
MRVE3,31438
MRVE3-E,31628
MULT3,31439
MULT3-E,31629
MYPK3,31440
MYPK3-E,31630
NEOE3,31441
NEOE3-E,31631
NTCO3,31443
NTCO3-E,31632
ODPV3,31445
ODPV3-E,31634
PCAR3,31447
PCAR3-E,31636
PETR3,31328
PETR3-E,31637
PETR4,31448
PETR4-E,31638
PETZ3,31449
PETZ3-E,31639
PIBB11,31450
PIBB11-E,31640
PNVL3,31451
PNVL3-E,31641
POMO4,31452
POMO4-E,31642
POSI3,31453
POSI3-E,31643
PRIO3,31454
PRIO3-E,31644
PSSA3,31455
PSSA3-E,31645
PTBL3,31456
PTBL3-E,31646
QUAL3,31457
QUAL3-E,31647
RADL3,31458
RADL3-E,31648
RAIL3,31459
RAIL3-E,31649
RAIZ4,31460
RAIZ4-E,31650
RANI3,31461
RANI3-E,31651
RAPT4,31462
RAPT4-E,31652
RDOR3,31463
RDOR3-E,31653
RECV3,31464
RECV3-E,31654
RENT3,31465
RENT3-E,31655
ROMI3,31466
ROMI3-E,31656
RRRP3,31329
RRRP3-E,31657
SANB11,31467
SANB11-E,31658
SAPR11,31468
SAPR11-E,31659
SBFG3,31469
SBFG3-E,31660
SBSP3,31330
SBSP3-E,31661
SEER3,31470
SEER3-E,31662
SEQL3,31471
SEQL3-E,31663
SIMH3,31472
SIMH3-E,31664
SLCE3,31473
SLCE3-E,31665
SMAL11,31474
SMAL11-E,31666
SMFT3,31475
SMFT3-E,31667
SMTO3,31476
SMTO3-E,31668
SOMA3,31477
SOMA3-E,31669
SPXI11,31478
SPXI11-E,31670
SRNA3,31431
SRNA3-E,31621
STBP3,31480
STBP3-E,31672
SUZB3,31482
SUZB3-E,31674
TAEE11,31483
TAEE11-E,31675
TASA4,31331
TASA4-E,31676
TCSA3,31484
TCSA3-E,31677
TEND3,31485
TEND3-E,31678
TIMS3,31486
TIMS3-E,31679
TOTS3,31487
TOTS3-E,31680
TRAD3,31332
TRAD3-E,31681
TRIS3,31488
TRIS3-E,31682
TRPL4,31489
TRPL4-E,31683
TUPY3,31490
TUPY3-E,31684
UGPA3,31491
UGPA3-E,31685
UNIP6,31492
UNIP6-E,31686
USIM5,31493
USIM5-E,31687
VALE3,31494
VALE3-E,31688
VAMO3,31495
VAMO3-E,31689
VBBR3,31496
VBBR3-E,31690
VIVA3,31498
VIVA3-E,31692
VIVT3,31499
VIVT3-E,31693
VLID3,31500
VLID3-E,31694
VULC3,31501
VULC3-E,31695
WEGE3,31502
WEGE3-E,31696
WIZC3,31503
WIZC3-E,31697
XBOV11,31504
XBOV11-E,31698
XPBR31,31505
XPBR31-E,31699
YDUQ3,31333
YDUQ3-E,31700
ZAMP3,31344
ZAMP3-E,31531
